loan_id,borrower_id,origination_date,maturity_date,product_type,region,sector,employment_type,age,gender,marital_status,education_level,monthly_income_npr,credit_score,loan_amount_npr,interest_rate_pct,term_months,collateral_type,pd,lgd,ead,expected_loss_npr,status,days_past_due,defaulted_flag,current_balance_npr,recovered_amount_npr,vintage,npa_flag,realized_loss_npr
L000118,B00733,2024-06-30,2026-06-30,SME,Bagmati,retail,agriculture,28,F,married,bachelor,23909,610,502857,18.97,24,guarantee,0.4,0.4473,528512.78,94559.01,30_dpd,49,0,265546.63,0.0,2024-Q2,0,0.0
L000119,B00065,2024-09-05,2025-09-05,home,Madhesh,retail,salaried,24,F,single,primary,59851,705,843749,11.7,12,property,0.162,0.3554,849917.96,48932.56,current,0,0,439001.83,0.0,2024-Q3,0,0.0
L000120,B00670,2024-08-08,2029-08-08,micro,Koshi,retail,self-employed,45,F,married,master,70390,705,57244,21.88,60,guarantee,0.192,0.3627,54820.98,3817.93,closed,0,0,0.0,0.0,2024-Q3,0,0.0
L000121,B01073,2023-11-21,2026-11-21,home,Lumbini,retail,self-employed,21,M,married,secondary,78645,620,942957,12.59,36,property,0.4,0.3594,933977.29,134280.0,current,0,0,449485.65,0.0,2023-Q4,0,0.0
L000122,B00470,2021-11-27,2023-05-27,SME,Madhesh,retail,salaried,54,F,widowed,master,76057,543,599152,14.9,18,cash_deposit,0.4,0.2961,599866.42,71053.57,current,0,0,548453.56,0.0,2021-Q4,0,0.0
L000123,B01629,2026-06-01,2027-12-01,SME,Koshi,services,informal,25,F,divorced,secondary,47769,693,533151,10.71,18,property,0.2164,0.1734,532593.02,19987.4,current,0,0,92738.25,0.0,2026-Q2,0,0.0
L000124,B00961,2024-03-09,2028-03-09,personal,Sudurpashchim,construction,agriculture,57,F,married,bachelor,54605,654,37450,16.07,48,guarantee,0.4,0.3554,36048.24,5125.29,current,0,0,34119.78,0.0,2024-Q1,0,0.0
L000125,B01196,2022-04-09,2027-04-09,personal,Lumbini,manufacturing,business_owner,26,F,single,master,26811,692,96554,14.64,60,none,0.2515,0.6567,89421.23,14767.83,current,0,0,61293.78,0.0,2022-Q2,0,0.0
L000126,B00093,2022-08-19,2024-08-19,home,Lumbini,health,salaried,65,M,single,secondary,75992,564,1909182,10.17,24,property,0.4,0.2552,1895401.2,193448.82,30_dpd,42,0,1079680.4,0.0,2022-Q3,0,0.0
L000127,B01087,2021-06-24,2022-06-24,home,Gandaki,construction,salaried,64,F,married,secondary,100642,701,561138,15.67,12,property,0.1789,0.1,592982.2,10608.73,60_dpd,78,0,170924.99,0.0,2021-Q2,0,0.0
L000128,B00249,2024-06-22,2025-12-22,auto,Madhesh,services,informal,23,M,single,master,45971,681,187948,11.26,18,guarantee,0.282,0.3665,197549.47,20414.4,60_dpd,61,0,176455.08,0.0,2024-Q2,0,0.0
L000129,B01212,2026-06-10,2027-06-10,personal,Lumbini,manufacturing,self-employed,63,F,married,primary,110413,721,147046,17.96,12,cash_deposit,0.1362,0.2607,153298.32,5444.75,current,0,0,107364.23,0.0,2026-Q2,0,0.0
L000130,B01788,2025-07-06,2030-07-06,auto,Bagmati,services,salaried,32,M,widowed,secondary,92785,570,335102,12.23,60,vehicle,0.4,0.4388,332662.65,58382.76,current,0,0,81130.36,0.0,2025-Q3,0,0.0
L000131,B01206,2021-11-10,2027-11-10,home,Koshi,retail,self-employed,60,F,married,bachelor,171329,594,1040141,12.12,72,cash_deposit,0.4,0.3477,1110307.12,154416.16,current,0,0,825756.13,0.0,2021-Q4,0,0.0
L000132,B00918,2024-09-11,2027-09-11,SME,Koshi,education,salaried,65,F,married,secondary,77623,628,1447306,17.75,36,vehicle,0.4,0.4246,1516792.22,257636.65,30_dpd,40,0,1388690.88,0.0,2024-Q3,0,0.0
L000133,B01282,2026-05-13,2031-05-13,micro,Koshi,retail,self-employed,40,M,married,bachelor,86844,577,46646,14.7,60,none,0.4,0.6655,43032.8,11454.78,90_dpd,94,0,7616.02,0.0,2026-Q2,1,0.0
L000134,B00294,2026-05-06,2030-05-06,auto,Sudurpashchim,agriculture,salaried,40,M,married,secondary,67883,682,738280,13.51,48,guarantee,0.2761,0.3618,755992.11,75531.98,30_dpd,52,0,76274.07,0.0,2026-Q2,0,0.0
L000135,B01429,2025-09-05,2031-09-05,SME,Madhesh,agriculture,salaried,26,F,single,master,61975,715,476609,17.12,72,property,0.125,0.2306,450380.15,12988.43,current,0,0,406557.3,0.0,2025-Q3,0,0.0
L000136,B00266,2023-04-03,2028-04-03,micro,Sudurpashchim,retail,informal,31,F,married,master,43312,694,55387,18.98,60,cash_deposit,0.2415,0.3579,59665.56,5156.67,current,0,0,40014.32,0.0,2023-Q2,0,0.0
L000137,B00951,2025-09-20,2030-09-20,SME,Bagmati,construction,salaried,43,O,widowed,secondary,48969,599,1503902,12.41,60,guarantee,0.4,0.5628,1450367.61,326500.61,30_dpd,57,0,734060.85,0.0,2025-Q3,0,0.0
L000138,B01139,2023-11-27,2024-11-27,auto,Sudurpashchim,agriculture,salaried,26,M,single,bachelor,82891,799,654029,12.99,12,vehicle,0.005,0.463,649736.95,1504.05,current,0,0,601644.77,0.0,2023-Q4,0,0.0
L000139,B01065,2021-03-03,2022-03-03,home,Madhesh,services,salaried,43,M,married,bachelor,63145,683,481897,9.54,12,property,0.2703,0.2975,514793.17,41397.48,90_dpd,106,0,374147.55,0.0,2021-Q1,1,0.0
L000140,B00963,2025-05-25,2030-05-25,SME,Madhesh,education,agriculture,30,M,married,bachelor,29362,724,565974,15.97,60,property,0.0977,0.3438,521591.48,17524.87,90_dpd,114,0,454916.64,0.0,2025-Q2,1,0.0
L000141,B01645,2026-03-10,2029-03-10,home,Sudurpashchim,construction,salaried,35,M,married,master,71022,725,304607,11.56,36,property,0.095,0.3783,288208.24,10358.61,current,0,0,151490.35,0.0,2026-Q1,0,0.0
L000142,B00588,2022-11-08,2025-11-08,home,Sudurpashchim,wholesale,self-employed,43,F,married,secondary,112507,592,676369,11.69,36,property,0.4,0.2829,707697.24,80092.46,current,0,0,358971.19,0.0,2022-Q4,0,0.0
L000143,B01386,2022-05-12,2025-05-12,home,Madhesh,manufacturing,salaried,23,M,single,master,48468,654,660376,12.88,36,cash_deposit,0.4,0.3943,648114.5,102208.6,30_dpd,51,0,545221.73,0.0,2022-Q2,0,0.0
L000144,B00887,2024-12-19,2026-06-19,personal,Karnali,agriculture,self-employed,28,M,married,secondary,102797,684,61340,16.63,18,guarantee,0.2946,0.4862,64471.36,9234.41,defaulted,104,1,33801.49,1041.1,2024-Q4,1,8193.31
L000145,B00448,2024-08-19,2027-08-19,personal,Karnali,agriculture,agriculture,50,M,married,bachelor,55814,719,139532,12.61,36,none,0.1422,0.8036,133602.48,15270.84,current,0,0,88998.26,0.0,2024-Q3,0,0.0
L000146,B01157,2024-05-06,2025-11-06,auto,Lumbini,wholesale,self-employed,47,M,single,primary,75676,644,263581,12.9,18,guarantee,0.4,0.3387,266597.04,36115.61,90_dpd,97,0,188857.72,0.0,2024-Q2,1,0.0
L000147,B01013,2022-10-02,2024-10-02,SME,Gandaki,education,self-employed,29,F,single,secondary,122032,768,553232,9.65,24,guarantee,0.0232,0.4691,519172.08,5650.75,current,0,0,103055.14,0.0,2022-Q4,0,0.0
L000148,B00197,2023-04-26,2024-04-26,micro,Bagmati,education,salaried,53,F,married,bachelor,32400,702,25000,20.17,12,guarantee,0.2046,0.3432,24179.97,1697.66,current,0,0,16201.11,0.0,2023-Q2,0,0.0
L000149,B00767,2023-05-21,2026-05-21,personal,Madhesh,services,informal,30,M,divorced,primary,61520,798,73684,15.23,36,guarantee,0.0344,0.5749,73280.39,1447.81,60_dpd,80,0,34179.68,0.0,2023-Q2,0,0.0
L000150,B01090,2026-04-08,2030-04-08,auto,Lumbini,agriculture,self-employed,31,M,single,secondary,118806,678,245077,14.46,48,vehicle,0.3,0.3922,230761.89,27156.26,30_dpd,42,0,209761.91,0.0,2026-Q2,0,0.0
L000151,B01574,2021-11-20,2022-11-20,personal,Bagmati,agriculture,informal,59,M,married,phd,36799,575,153963,22.73,12,none,0.4,0.7519,150530.51,45272.62,30_dpd,37,0,133729.59,0.0,2021-Q4,0,0.0
L000152,B00471,2025-06-06,2028-06-06,micro,Lumbini,manufacturing,informal,52,M,widowed,bachelor,58349,696,84795,15.78,36,none,0.2918,0.7755,91479.58,20698.23,current,0,0,81503.14,0.0,2025-Q2,0,0.0
L000153,B00444,2023-03-13,2028-03-13,auto,Madhesh,manufacturing,salaried,24,F,married,bachelor,76412,648,142203,14.27,60,vehicle,0.4,0.5245,143017.52,30004.67,30_dpd,30,0,135796.29,0.0,2023-Q1,0,0.0
L000154,B00296,2026-05-30,2027-11-30,micro,Sudurpashchim,retail,informal,53,F,married,primary,54236,690,38635,17.7,18,none,0.2618,0.7151,39189.67,7337.1,90_dpd,103,0,31114.67,0.0,2026-Q2,1,0.0
L000155,B01563,2024-12-23,2027-12-23,micro,Bagmati,construction,salaried,28,O,married,secondary,59613,653,36337,15.22,36,none,0.4,0.7692,39115.43,12034.32,90_dpd,94,0,19340.51,0.0,2024-Q4,1,0.0
L000156,B01766,2024-09-28,2028-09-28,personal,Gandaki,services,agriculture,56,M,married,bachelor,39693,705,62894,17.72,48,none,0.192,0.6938,59136.11,7878.47,60_dpd,64,0,45923.19,0.0,2024-Q3,0,0.0
L000157,B00305,2023-08-06,2024-08-06,SME,Bagmati,construction,agriculture,55,F,married,bachelor,65592,679,385585,15.76,12,vehicle,0.3539,0.3909,386572.42,53487.25,60_dpd,75,0,345407.79,0.0,2023-Q3,0,0.0
L000158,B01046,2023-10-01,2025-10-01,SME,Madhesh,manufacturing,self-employed,40,M,single,bachelor,27608,649,219309,14.51,24,guarantee,0.4,0.3732,229305.28,34228.61,current,0,0,64522.87,0.0,2023-Q4,0,0.0
L000159,B00506,2021-01-14,2022-07-14,home,Lumbini,agriculture,business_owner,50,F,married,secondary,54033,640,422431,12.39,18,property,0.4,0.1966,452335.83,35572.4,closed,0,0,0.0,0.0,2021-Q1,0,0.0
L000160,B01215,2024-05-26,2025-11-26,SME,Karnali,wholesale,salaried,56,F,married,bachelor,94160,724,408658,13.01,18,vehicle,0.0977,0.4356,427470.7,18195.52,30_dpd,36,0,345560.08,0.0,2024-Q2,0,0.0
L000161,B00070,2024-01-14,2025-07-14,SME,Sudurpashchim,services,informal,49,F,married,primary,64934,645,940626,15.08,18,vehicle,0.4,0.3087,942472.45,116394.16,current,0,0,882963.08,0.0,2024-Q1,0,0.0
L000162,B01060,2022-04-11,2023-10-11,SME,Madhesh,services,informal,53,F,widowed,secondary,49371,661,398649,13.08,18,vehicle,0.4,0.5187,407354.93,84515.81,current,0,0,188486.43,0.0,2022-Q2,0,0.0
L000163,B00629,2024-08-17,2025-08-17,SME,Gandaki,services,self-employed,59,M,single,master,86754,658,651441,11.48,12,property,0.4,0.392,640995.82,100515.28,60_dpd,66,0,566414.49,0.0,2024-Q3,0,0.0
L000164,B01185,2023-05-28,2026-05-28,home,Bagmati,services,informal,56,M,divorced,master,45581,661,1166942,14.58,36,property,0.4,0.1481,1089694.76,64552.17,current,0,0,513076.57,0.0,2023-Q2,0,0.0
L000165,B00586,2026-01-06,2030-01-06,SME,Lumbini,construction,self-employed,52,M,married,bachelor,64800,736,472724,14.3,48,guarantee,0.0689,0.3593,441979.22,10943.39,30_dpd,56,0,224975.01,0.0,2026-Q1,0,0.0
L000166,B01354,2026-06-18,2031-06-18,auto,Madhesh,construction,agriculture,34,F,widowed,secondary,66654,769,297968,15.31,60,vehicle,0.0223,0.434,295943.58,2863.39,current,0,0,213383.08,0.0,2026-Q2,0,0.0
L000167,B01034,2023-07-06,2024-07-06,home,Sudurpashchim,wholesale,business_owner,31,F,married,phd,180930,727,2715207,12.65,12,cash_deposit,0.0898,0.3461,2654156.8,82454.28,current,0,0,754112.39,0.0,2023-Q3,0,0.0
L000168,B00867,2022-03-08,2026-03-08,personal,Lumbini,health,business_owner,37,F,married,bachelor,106672,700,58946,13.0,48,none,0.2133,0.7871,62990.08,10576.61,current,0,0,20889.52,0.0,2022-Q1,0,0.0
L000169,B01512,2026-01-03,2028-01-03,SME,Madhesh,wholesale,business_owner,64,M,married,bachelor,159739,716,515744,15.01,24,property,0.1217,0.2809,546173.51,18674.26,30_dpd,38,0,78621.48,0.0,2026-Q1,0,0.0
L000170,B00331,2024-03-28,2027-03-28,auto,Madhesh,health,salaried,68,M,single,secondary,48580,726,242311,16.24,36,vehicle,0.1523,0.4075,255937.45,15888.79,30_dpd,41,0,202333.75,0.0,2024-Q1,0,0.0
L000171,B01304,2023-05-24,2028-05-24,home,Koshi,retail,salaried,36,F,married,bachelor,77379,697,1480425,10.14,60,cash_deposit,0.257,0.3177,1401713.13,114468.18,30_dpd,44,0,335971.16,0.0,2023-Q2,0,0.0
L000172,B01611,2025-04-14,2029-04-14,auto,Gandaki,agriculture,salaried,38,F,married,secondary,64588,687,211000,15.0,48,guarantee,0.2479,0.3585,209749.99,18635.46,30_dpd,33,0,118981.91,0.0,2025-Q2,0,0.0
L000173,B00111,2025-06-09,2026-06-09,auto,Karnali,services,business_owner,55,M,married,primary,147277,727,498393,13.78,12,vehicle,0.0898,0.3984,517349.54,18497.09,current,0,0,178219.77,0.0,2025-Q2,0,0.0
L000174,B00836,2021-04-07,2026-04-07,personal,Lumbini,health,self-employed,68,M,single,secondary,142321,657,99127,12.56,60,none,0.4,0.7105,92849.59,26386.49,current,0,0,9445.04,0.0,2021-Q2,0,0.0
L000175,B00586,2021-09-30,2026-09-30,personal,Lumbini,construction,self-employed,52,M,married,bachelor,64800,772,273971,15.78,60,none,0.0497,0.6124,266038.0,8100.72,current,0,0,116153.44,0.0,2021-Q3,0,0.0
L000176,B00065,2025-11-16,2030-11-16,home,Madhesh,retail,salaried,24,F,single,primary,59851,710,1157592,10.99,60,property,0.1426,0.1881,1074356.52,28818.51,90_dpd,115,0,241660.4,0.0,2025-Q4,1,0.0
L000177,B00369,2024-06-15,2027-06-15,personal,Gandaki,agriculture,business_owner,66,F,married,bachelor,134586,652,201196,17.18,36,none,0.4,0.7937,198629.97,63057.62,current,0,0,189196.04,0.0,2024-Q2,0,0.0
L000178,B00578,2023-11-27,2029-11-27,micro,Gandaki,retail,salaried,55,M,single,phd,73295,683,65667,18.6,72,none,0.3003,0.7174,63803.23,13747.08,closed,0,0,0.0,0.0,2023-Q4,0,0.0
L000179,B01326,2024-08-11,2027-08-11,personal,Gandaki,retail,informal,30,M,married,master,66238,646,31538,16.04,36,guarantee,0.4,0.4594,29800.9,5475.96,current,0,0,15972.77,0.0,2024-Q3,0,0.0
L000180,B00546,2023-03-21,2024-09-21,personal,Karnali,retail,self-employed,49,M,single,bachelor,113021,661,67456,16.74,18,none,0.4,0.624,71483.76,17842.64,30_dpd,47,0,65170.03,0.0,2023-Q1,0,0.0
L000181,B01337,2025-07-18,2026-07-18,personal,Sudurpashchim,construction,informal,28,M,single,phd,53161,702,122483,19.31,12,cash_deposit,0.2046,0.2173,131613.08,5849.61,current,0,0,119962.81,0.0,2025-Q3,0,0.0
L000182,B01798,2023-06-01,2026-06-01,home,Gandaki,retail,self-employed,60,M,married,primary,119787,698,1664251,13.31,36,property,0.1924,0.2602,1552284.77,77714.59,current,0,0,1230484.3,0.0,2023-Q2,0,0.0
L000183,B01585,2023-04-06,2024-04-06,home,Lumbini,services,self-employed,63,F,divorced,master,100660,636,530797,9.4,12,property,0.4,0.1982,570608.14,45238.69,30_dpd,47,0,506785.14,0.0,2023-Q2,0,0.0
L000184,B01596,2024-12-16,2027-12-16,SME,Karnali,services,salaried,45,F,married,master,54985,684,541958,9.76,36,guarantee,0.2646,0.3622,546127.92,52332.21,current,0,0,328527.45,0.0,2024-Q4,0,0.0
L000185,B01332,2024-02-02,2026-02-02,personal,Gandaki,wholesale,informal,48,M,single,secondary,59662,588,43862,19.87,24,none,0.4,0.7473,41691.14,12462.9,90_dpd,117,0,36283.31,0.0,2024-Q1,1,0.0
L000186,B01400,2025-03-25,2027-03-25,personal,Bagmati,construction,informal,44,M,married,master,42216,708,164562,17.91,24,cash_deposit,0.1801,0.2764,165701.24,8251.49,30_dpd,56,0,82172.19,0.0,2025-Q1,0,0.0
L000187,B01528,2024-01-21,2028-01-21,home,Karnali,construction,informal,39,F,married,secondary,47651,671,636981,12.47,48,property,0.3443,0.2041,645087.41,45345.17,current,0,0,390037.93,0.0,2024-Q1,0,0.0
L000188,B00065,2023-04-05,2024-04-05,auto,Madhesh,retail,salaried,24,F,single,primary,59851,690,272179,10.04,12,vehicle,0.2318,0.4244,278975.68,27443.02,30_dpd,42,0,84814.52,0.0,2023-Q2,0,0.0
L000189,B00311,2021-02-05,2024-02-05,micro,Sudurpashchim,retail,informal,38,M,married,secondary,65530,616,27253,15.93,36,none,0.4,0.7144,28744.28,8214.19,current,0,0,15381.46,0.0,2021-Q1,0,0.0
L000190,B01111,2025-12-23,2028-12-23,auto,Bagmati,education,salaried,34,M,single,bachelor,58283,661,293012,12.71,36,guarantee,0.4,0.4263,312544.1,53293.96,closed,0,0,0.0,0.0,2025-Q4,0,0.0
L000191,B00331,2025-06-21,2031-06-21,personal,Madhesh,health,salaried,68,M,single,secondary,48580,715,63580,19.65,72,guarantee,0.215,0.3911,65148.44,5479.49,current,0,0,37914.01,0.0,2025-Q2,0,0.0
L000192,B00620,2022-04-19,2023-10-19,SME,Koshi,construction,salaried,36,F,married,bachelor,102283,646,869805,7.5,18,vehicle,0.4,0.5433,832338.52,180873.39,30_dpd,30,0,773587.34,0.0,2022-Q2,0,0.0
L000193,B01719,2024-10-25,2025-10-25,auto,Madhesh,wholesale,salaried,45,F,married,secondary,66529,814,405818,12.43,12,cash_deposit,0.0591,0.3448,428804.53,8743.09,closed,0,0,0.0,0.0,2024-Q4,0,0.0
L000194,B00986,2024-10-22,2027-10-22,home,Karnali,agriculture,agriculture,67,F,single,secondary,68714,590,405123,11.15,36,guarantee,0.4,0.4629,393344.3,72832.89,60_dpd,89,0,358019.96,0.0,2024-Q4,0,0.0
L000195,B00953,2025-03-11,2026-03-11,home,Karnali,health,self-employed,63,F,married,secondary,90684,625,2238545,9.65,12,property,0.4,0.2668,2292750.0,244723.5,closed,0,0,0.0,0.0,2025-Q1,0,0.0
L000196,B01347,2025-07-31,2027-07-31,SME,Madhesh,wholesale,business_owner,48,F,married,primary,149004,708,378926,13.46,24,guarantee,0.1501,0.5105,354763.04,27190.49,current,0,0,182001.61,0.0,2025-Q3,0,0.0
L000197,B00340,2022-07-25,2028-07-25,personal,Karnali,retail,salaried,28,M,single,bachelor,43797,653,54968,18.63,72,guarantee,0.4,0.4695,57350.5,10770.01,90_dpd,117,0,53309.23,0.0,2022-Q3,1,0.0
L000198,B00754,2023-08-17,2025-02-17,personal,Madhesh,wholesale,business_owner,33,M,single,primary,124651,641,96731,15.44,18,none,0.4,0.7551,96007.18,28999.26,30_dpd,43,0,91218.57,0.0,2023-Q3,0,0.0
L000199,B01728,2026-03-16,2031-03-16,auto,Lumbini,retail,salaried,68,F,single,primary,84038,635,210732,12.49,60,vehicle,0.4,0.56,225181.19,50443.99,current,0,0,79028.0,0.0,2026-Q1,0,0.0
L000200,B00464,2025-06-24,2026-12-24,auto,Koshi,manufacturing,self-employed,43,M,married,bachelor,75838,571,486519,15.02,18,vehicle,0.4,0.401,451636.04,72439.25,current,0,0,205179.7,0.0,2025-Q2,0,0.0
L000201,B00819,2023-06-02,2028-06-02,micro,Gandaki,services,agriculture,52,F,married,primary,53653,643,102404,17.73,60,cash_deposit,0.4,0.3515,95312.33,13400.19,current,0,0,93108.08,0.0,2023-Q2,0,0.0
L000202,B01035,2026-03-05,2029-03-05,SME,Bagmati,education,salaried,28,M,married,bachelor,45017,652,501842,15.57,36,cash_deposit,0.4,0.4006,488312.79,78248.51,closed,0,0,0.0,0.0,2026-Q1,0,0.0
L000203,B00005,2021-05-05,2024-05-05,SME,Gandaki,services,salaried,28,F,married,secondary,108619,622,1800000,12.49,36,vehicle,0.4,0.3525,1656599.48,233596.51,closed,0,0,0.0,0.0,2021-Q2,0,0.0
L000204,B01404,2023-11-28,2024-11-28,personal,Gandaki,services,business_owner,66,F,married,secondary,88175,699,169465,12.92,12,cash_deposit,0.2178,0.3143,161187.07,11036.25,closed,0,0,0.0,0.0,2023-Q4,0,0.0
L000205,B00146,2024-11-23,2030-11-23,auto,Karnali,agriculture,salaried,29,M,single,secondary,90482,678,256804,15.06,72,guarantee,0.3,0.4081,248667.64,30446.35,current,0,0,61754.05,0.0,2024-Q4,0,0.0
L000206,B00036,2021-12-02,2023-06-02,personal,Bagmati,services,salaried,67,O,single,master,96051,702,56258,14.57,18,none,0.2046,0.6611,55078.19,7449.25,90_dpd,100,0,22492.38,0.0,2021-Q4,1,0.0
L000207,B00534,2026-06-09,2028-06-09,SME,Bagmati,manufacturing,salaried,53,M,married,secondary,68443,645,234661,12.17,24,guarantee,0.4,0.4395,233116.06,40979.4,30_dpd,56,0,215149.15,0.0,2026-Q2,0,0.0
L000208,B00246,2023-01-12,2028-01-12,personal,Lumbini,manufacturing,business_owner,26,F,married,master,145436,662,99647,14.38,60,guarantee,0.4,0.3689,100731.68,14862.84,30_dpd,36,0,91357.68,0.0,2023-Q1,0,0.0
L000209,B00966,2021-12-23,2023-12-23,auto,Lumbini,services,salaried,59,F,married,secondary,99081,713,218439,11.22,24,vehicle,0.1319,0.5474,211315.92,15252.1,current,0,0,62756.26,0.0,2021-Q4,0,0.0
L000210,B01146,2024-04-07,2026-04-07,personal,Karnali,manufacturing,informal,67,M,married,bachelor,43701,651,129006,15.13,24,none,0.4,0.7196,131586.39,37873.63,60_dpd,82,0,35058.9,0.0,2024-Q2,0,0.0
L000211,B01578,2022-07-29,2023-07-29,personal,Madhesh,construction,agriculture,44,F,single,bachelor,53234,733,143507,15.83,12,none,0.1654,0.5729,150642.43,14273.15,90_dpd,102,0,75681.11,0.0,2022-Q3,1,0.0
L000212,B01707,2022-05-07,2024-05-07,micro,Koshi,education,salaried,23,M,single,bachelor,75822,711,85695,20.28,24,cash_deposit,0.169,0.2479,86232.35,3611.05,current,0,0,44416.75,0.0,2022-Q2,0,0.0
L000213,B00335,2023-07-17,2024-07-17,home,Sudurpashchim,construction,agriculture,66,F,married,master,26185,781,1542981,11.92,12,guarantee,0.0731,0.4503,1450577.56,47777.93,30_dpd,54,0,300421.65,0.0,2023-Q3,0,0.0
L000214,B01009,2023-01-03,2025-01-03,home,Gandaki,construction,salaried,31,M,single,bachelor,106360,570,1163385,13.52,24,guarantee,0.4,0.5336,1072341.75,228868.73,90_dpd,112,0,871680.73,0.0,2023-Q1,1,0.0
L000215,B00600,2022-07-02,2027-07-02,home,Gandaki,services,business_owner,69,F,widowed,master,64606,709,1319289,11.23,60,cash_deposit,0.1463,0.2305,1405820.52,47430.26,90_dpd,115,0,967286.68,0.0,2022-Q3,1,0.0
L000216,B00877,2024-12-04,2026-12-04,home,Sudurpashchim,construction,self-employed,63,M,married,bachelor,112210,635,542254,13.18,24,property,0.4,0.3729,512353.67,76427.8,30_dpd,43,0,502162.98,0.0,2024-Q4,0,0.0
L000217,B00016,2022-09-29,2024-03-29,micro,Madhesh,health,agriculture,23,F,married,secondary,41150,588,70515,19.73,18,guarantee,0.4,0.43,69326.71,11923.85,60_dpd,79,0,19371.84,0.0,2022-Q3,0,0.0
L000218,B00728,2022-07-03,2027-07-03,home,Sudurpashchim,education,self-employed,31,M,married,primary,88048,553,862687,9.46,60,property,0.4,0.2736,891895.84,97591.78,30_dpd,58,0,205976.41,0.0,2022-Q3,0,0.0
L000219,B01223,2021-08-11,2022-08-11,micro,Bagmati,services,informal,48,M,single,bachelor,32029,622,67040,21.17,12,cash_deposit,0.4,0.3117,72312.87,9015.42,current,0,0,17012.72,0.0,2021-Q3,0,0.0
L000220,B01395,2022-05-01,2023-05-01,personal,Sudurpashchim,wholesale,self-employed,54,F,single,primary,69918,697,49515,17.08,12,none,0.227,0.7715,50043.0,8765.95,current,0,0,8338.57,0.0,2022-Q2,0,0.0
L000221,B01791,2021-05-07,2022-05-07,auto,Bagmati,education,self-employed,52,F,married,secondary,90124,607,317989,15.31,12,vehicle,0.4,0.5099,299042.55,60997.66,60_dpd,80,0,139607.23,0.0,2021-Q2,0,0.0
L000222,B01624,2021-02-17,2023-02-17,SME,Madhesh,wholesale,salaried,30,F,single,secondary,62712,682,1800000,13.36,24,guarantee,0.2761,0.405,1749390.38,195622.08,30_dpd,46,0,1098780.47,0.0,2021-Q1,0,0.0
L000223,B01760,2023-11-17,2025-11-17,SME,Koshi,wholesale,self-employed,61,M,divorced,primary,77759,609,610288,18.11,24,guarantee,0.4,0.223,617247.59,55064.39,defaulted,144,1,192576.31,24654.95,2023-Q4,1,30409.44
L000224,B01295,2025-10-17,2030-10-17,personal,Karnali,retail,salaried,43,M,married,primary,62962,644,66041,15.42,60,none,0.4,0.6616,61411.35,16252.77,current,0,0,44477.03,0.0,2025-Q4,0,0.0
